campaign_name,ad_group_name,keyword,spend,impressions,clicks,conversion_rate,revenue,conv_rate_pct,platform,product_category,category_grouped,ctr,cpc,conversions,cpa,roas,aov,funnel_stage,ad_set_name,ad_name
Tech - Headphones,Over-Ear Headphones,beats over ear headphones multipack multipack multipack multipack multipack multipack,1630.6,27500.0,550.0,2025-07-02 00:00:00,8250.0,2.0,Google,Tech,Tech,0.02,2.9647272727272727,11.0,148.23636363636362,5.059487305286398,750.0,Search,,beats over ear headphones multipack multipack multipack multipack multipack multipack
Clothes - Kids Apparel,Girls T-Shirts,girls anime t shirts multipack multipack multipack multipack multipack multipack,700.0,12800.0,250.0,2025-02-04 00:00:00,2500.0,4.0,Google,Clothes,Fashion,0.01953125,2.8,10.0,70.0,3.5714285714285716,250.0,Search,,girls anime t shirts multipack multipack multipack multipack multipack multipack
Home Appliances - Ovens,Double Ovens,kitchenaid double oven multipack multipack multipack multipack multipack multipack,1370.9,23800.0,435.0,2025-06-01 00:00:00,5400.0,1.0,Google,Home Appliances,HomeComfort,0.01827731092436975,3.1514942528735634,4.3500000000000005,315.1494252873563,3.9390181632504193,1241.3793103448274,Search,,kitchenaid double oven multipack multipack multipack multipack multipack multipack
Tech - Tablets,Kids Tablets,kids tablet with case multipack multipack,1470.5,24500.0,500.0,2025-03-02 00:00:00,7500.0,2.0,Google,Tech,Tech,0.02040816326530612,2.941,10.0,147.05,5.100306018361102,750.0,Search,,kids tablet with case multipack multipack
Clothes - Menswear,Jackets,mens bomber jacket multipack multipack multipack multipack multipack multipack,930.2,17800.0,345.0,2025-05-03 00:00:00,4140.0,3.0,Google,Clothes,Fashion,0.019382022471910114,2.6962318840579713,10.35,89.87439613526571,4.450655772952053,400.0,Search,,mens bomber jacket multipack multipack multipack multipack multipack multipack
Home Appliances - Microwaves,Drawer Microwaves,samsung microwave drawer multipack multipack multipack multipack multipack multipack,1110.7,20000.0,385.0,2025-04-02 00:00:00,4700.0,2.0,Google,Home Appliances,HomeComfort,0.01925,2.884935064935065,7.7,144.24675324675326,4.231565679301341,610.3896103896104,Search,,samsung microwave drawer multipack multipack multipack multipack multipack multipack
Tech - Smartwatches,Fitness Trackers,fitbit charge 5 multipack multipack multipack multipack multipack multipack,1740.9,29200.0,590.0,2025-03-02 00:00:00,8850.0,2.0,Google,Tech,Tech,0.020205479452054795,2.950677966101695,11.8,147.53389830508473,5.083577459934516,750.0,Search,,fitbit charge 5 multipack multipack multipack multipack multipack multipack
Clothes - Womenswear,Jeans,mom jeans multipack multipack multipack multipack multipack multipack,935.25,18200.0,345.0,2025-06-03 00:00:00,4140.0,3.0,Google,Clothes,Fashion,0.018956043956043955,2.7108695652173913,10.35,90.36231884057972,4.4266238973536485,400.0,Search,,mom jeans multipack multipack multipack multipack multipack multipack
Home Appliances - Dishwashers,Built-in Dishwashers,bosch dishwasher built in multipack multipack multipack multipack multipack multipack,1190.9,22000.0,415.0,2025-08-01 00:00:00,5180.0,1.0,Google,Home Appliances,HomeComfort,0.018863636363636364,2.8696385542168676,4.15,286.96385542168673,4.349651524057435,1248.1927710843372,Search,,bosch dishwasher built in multipack multipack multipack multipack multipack multipack
Tech - Laptops,Chromebooks,best chromebook for students multipack multipack multipack multipack multipack multipack,1470.25,24000.0,490.0,2025-05-02 00:00:00,7350.0,2.0,Google,Tech,Tech,0.020416666666666666,3.0005102040816327,9.8,150.02551020408163,4.999149804455024,750.0,Search,,best chromebook for students multipack multipack multipack multipack multipack multipack
Clothes - Menswear,Sweaters,cable knit sweater mens multipack multipack multipack multipack multipack multipack,890.15,17000.0,335.0,2025-02-03 00:00:00,3900.0,3.0,Google,Clothes,Fashion,0.019705882352941177,2.6571641791044773,10.049999999999999,88.5721393034826,4.381284053249453,388.05970149253733,Search,,cable knit sweater mens multipack multipack multipack multipack multipack multipack
Home Appliances - Refrigerators,French Door Refrigerators,lg french door fridge multipack multipack multipack multipack multipack multipack,1230.8,20800.0,405.0,2025-08-01 00:00:00,5265.0,1.0,Google,Home Appliances,HomeComfort,0.019471153846153846,3.039012345679012,4.05,303.9012345679012,4.277705557361066,1300.0,Search,,lg french door fridge multipack multipack multipack multipack multipack multipack
Tech - Smartphones,iPhones,iphone 15 pro max price multipack multipack multipack multipack multipack multipack,1890.95,32500.0,620.0,2025-01-02 00:00:00,9300.0,2.0,Google,Tech,Tech,0.019076923076923078,3.0499193548387096,12.4,152.4959677419355,4.918162828208043,750.0,Search,,iphone 15 pro max price multipack multipack multipack multipack multipack multipack
Clothes - Womenswear,Activewear,womens running shorts multipack multipack multipack multipack multipack multipack,975.2,19500.0,355.0,2025-07-03 00:00:00,4440.0,3.0,Google,Clothes,Fashion,0.018205128205128204,2.7470422535211267,10.65,91.5680751173709,4.552912223133716,416.9014084507042,Search,,womens running shorts multipack multipack multipack multipack multipack multipack
Home Appliances - Washing Machines,Compact Washers,small stackable washer dryer multipack multipack multipack multipack multipack multipack,1100.5,18500.0,370.0,2025-03-02 00:00:00,4550.0,2.0,Google,Home Appliances,HomeComfort,0.02,2.9743243243243245,7.4,148.7162162162162,4.134484325306679,614.8648648648648,Search,,small stackable washer dryer multipack multipack multipack multipack multipack multipack
Tech - Headphones,Noise Cancelling Headphones,sony wh-1000xm5 multipack multipack multipack multipack multipack multipack,1600.35,26500.0,530.0,3.0,7950.0,3.0,Google,Tech,Tech,0.02,3.019528301886792,15.899999999999999,100.65094339622642,4.967663323647952,500.00000000000006,Search,,sony wh-1000xm5 multipack multipack multipack multipack multipack multipack
Clothes - Kids Apparel,Boys T-Shirts,boys superhero t shirts multipack multipack multipack multipack multipack multipack multipack,705.1,13000.0,255.0,4.0,2550.0,4.0,Google,Clothes,Fashion,0.019615384615384614,2.7650980392156863,10.200000000000001,69.12745098039215,3.616508296695504,249.99999999999997,Search,,boys superhero t shirts multipack multipack multipack multipack multipack multipack multipack
Home Appliances - Ovens,Convection Ovens,convection oven with convection multipack multipack,1340.8,22500.0,425.0,2025-05-01 00:00:00,5300.0,1.0,Google,Home Appliances,HomeComfort,0.01888888888888889,3.1548235294117646,4.25,315.4823529411765,3.9528639618138426,1247.0588235294117,Search,,convection oven with convection multipack multipack
Tech - Tablets,Drawing Tablets,drawing tablet for artists multipack multipack multipack multipack multipack multipack multipack,1440.4,24000.0,490.0,2025-06-02 00:00:00,7350.0,2.0,Google,Tech,Tech,0.020416666666666666,2.939591836734694,9.8,146.9795918367347,5.102749236323243,750.0,Search,,drawing tablet for artists multipack multipack multipack multipack multipack multipack multipack
Clothes - Menswear,Jeans,mens slim fit jeans multipack multipack multipack multipack multipack multipack multipack,850.25,16000.0,320.0,2025-03-03 00:00:00,3840.0,3.0,Google,Clothes,Fashion,0.02,2.65703125,9.6,88.56770833333334,4.5163187297853575,400.0,Search,,mens slim fit jeans multipack multipack multipack multipack multipack multipack multipack
Home Appliances - Microwaves,Retro Microwaves,retro microwave oven multipack multipack multipack multipack multipack multipack multipack,1020.7,17500.0,365.0,2025-02-02 00:00:00,4500.0,2.0,Google,Home Appliances,HomeComfort,0.02085714285714286,2.7964383561643835,7.3,139.82191780821918,4.408739100617224,616.4383561643835,Search,,retro microwave oven multipack multipack multipack multipack multipack multipack multipack
Tech - Smartwatches,Smartwatches for Women,smartwatch for women fitness multipack multipack multipack multipack multipack multipack multipack,1700.5,27800.0,570.0,2025-05-02 00:00:00,8550.0,2.0,Google,Tech,Tech,0.02050359712230216,2.9833333333333334,11.4,149.16666666666666,5.027932960893855,750.0,Search,,smartwatch for women fitness multipack multipack multipack multipack multipack multipack multipack
Clothes - Womenswear,Blouses,womens silk blouses multipack multipack multipack multipack multipack multipack multipack,950.25,18500.0,350.0,2025-06-03 00:00:00,4200.0,3.0,Google,Clothes,Fashion,0.01891891891891892,2.715,10.5,90.5,4.419889502762431,400.0,Search,,womens silk blouses multipack multipack multipack multipack multipack multipack multipack
Home Appliances - Dishwashers,Slimline Dishwashers,slimline dishwasher white multipack multipack multipack multipack multipack multipack multipack,1150.7,20800.0,395.0,2025-01-02 00:00:00,4900.0,2.0,Google,Home Appliances,HomeComfort,0.018990384615384614,2.9131645569620255,7.9,145.65822784810126,4.258277570174676,620.253164556962,Search,,slimline dishwasher white multipack multipack multipack multipack multipack multipack multipack
Tech - Laptops,Ultrabooks,best ultrabook for college multipack multipack multipack multipack multipack multipack multipack,1540.5,26000.0,520.0,2025-04-02 00:00:00,7800.0,2.0,Google,Tech,Tech,0.02,2.9625,10.4,148.125,5.063291139240507,750.0,Search,,best ultrabook for college multipack multipack multipack multipack multipack multipack multipack
Clothes - Menswear,Shorts,mens denim shorts multipack multipack multipack multipack multipack multipack multipack,770.1,14500.0,290.0,2025-01-03 00:00:00,3480.0,3.0,Google,Clothes,Fashion,0.02,2.6555172413793104,8.7,88.51724137931035,4.518893650175301,400.00000000000006,Search,,mens denim shorts multipack multipack multipack multipack multipack multipack multipack
Home Appliances - Refrigerators,Side by Side Refrigerators,samsung side by side fridge multipack multipack multipack multipack multipack multipack multipack,1260.9,21500.0,415.0,2025-07-01 00:00:00,5300.0,1.0,Google,Home Appliances,HomeComfort,0.019302325581395347,3.0383132530120482,4.15,303.8313253012048,4.2033468157665155,1277.1084337349396,Search,,samsung side by side fridge multipack multipack multipack multipack multipack multipack multipack
Tech - Smartphones,Budget Phones,cheap smartphones under 200 multipack multipack multipack multipack multipack multipack multipack,1760.85,29500.0,590.0,2025-02-02 00:00:00,8850.0,2.0,Google,Tech,Tech,0.02,2.9844915254237288,11.8,149.22457627118644,5.025981770167817,750.0,Search,,cheap smartphones under 200 multipack multipack multipack multipack multipack multipack multipack
Clothes - Womenswear,Skirts,denim midi skirt multipack multipack multipack multipack multipack multipack multipack,920.2,17500.0,335.0,2025-07-03 00:00:00,4000.0,3.0,Google,Clothes,Fashion,0.019142857142857142,2.746865671641791,10.049999999999999,91.56218905472639,4.346881112801564,398.00995024875624,Search,,denim midi skirt multipack multipack multipack multipack multipack multipack multipack
Home Appliances - Washing Machines,High Efficiency Washers,samsung high efficiency washer multipack multipack multipack multipack multipack multipack multipack,1125.75,20000.0,390.0,2025-02-02 00:00:00,5070.0,2.0,Google,Home Appliances,HomeComfort,0.0195,2.8865384615384615,7.8,144.3269230769231,4.503664223850766,650.0,Search,,samsung high efficiency washer multipack multipack multipack multipack multipack multipack multipack
Tech - Headphones,Over-Ear Headphones,beats over ear headphones multipack multipack multipack multipack multipack multipack multipack,1630.6,27500.0,550.0,2025-07-02 00:00:00,8250.0,2.0,Google,Tech,Tech,0.02,2.9647272727272727,11.0,148.23636363636362,5.059487305286398,750.0,Search,,beats over ear headphones multipack multipack multipack multipack multipack multipack multipack
Clothes - Kids Apparel,Girls T-Shirts,girls anime t shirts multipack multipack multipack multipack multipack multipack multipack,700.0,12800.0,250.0,2025-02-04 00:00:00,2500.0,4.0,Google,Clothes,Fashion,0.01953125,2.8,10.0,70.0,3.5714285714285716,250.0,Search,,girls anime t shirts multipack multipack multipack multipack multipack multipack multipack
Home Appliances - Ovens,Double Ovens,kitchenaid double oven multipack multipack multipack multipack multipack multipack multipack,1370.9,23800.0,435.0,2025-06-01 00:00:00,5400.0,1.0,Google,Home Appliances,HomeComfort,0.01827731092436975,3.1514942528735634,4.3500000000000005,315.1494252873563,3.9390181632504193,1241.3793103448274,Search,,kitchenaid double oven multipack multipack multipack multipack multipack multipack multipack
Tech - Tablets,Kids Tablets,kids tablet with case multipack multipack,1470.5,24500.0,500.0,2025-03-02 00:00:00,7500.0,2.0,Google,Tech,Tech,0.02040816326530612,2.941,10.0,147.05,5.100306018361102,750.0,Search,,kids tablet with case multipack multipack
Clothes - Menswear,Jackets,mens bomber jacket multipack multipack multipack multipack multipack multipack,930.2,17800.0,345.0,2025-05-03 00:00:00,4140.0,3.0,Google,Clothes,Fashion,0.019382022471910114,2.6962318840579713,10.35,89.87439613526571,4.450655772952053,400.0,Search,,mens bomber jacket multipack multipack multipack multipack multipack multipack
Home Appliances - Microwaves,Drawer Microwaves,samsung microwave drawer multipack multipack multipack multipack multipack multipack,1110.7,20000.0,385.0,2025-04-02 00:00:00,4700.0,2.0,Google,Home Appliances,HomeComfort,0.01925,2.884935064935065,7.7,144.24675324675326,4.231565679301341,610.3896103896104,Search,,samsung microwave drawer multipack multipack multipack multipack multipack multipack
Tech - Smartwatches,Fitness Trackers,fitbit charge 5 multipack multipack multipack multipack multipack multipack,1740.9,29200.0,590.0,2025-03-02 00:00:00,8850.0,2.0,Google,Tech,Tech,0.020205479452054795,2.950677966101695,11.8,147.53389830508473,5.083577459934516,750.0,Search,,fitbit charge 5 multipack multipack multipack multipack multipack multipack
Clothes - Womenswear,Jeans,mom jeans multipack multipack multipack multipack multipack multipack,935.25,18200.0,345.0,2025-06-03 00:00:00,4140.0,3.0,Google,Clothes,Fashion,0.018956043956043955,2.7108695652173913,10.35,90.36231884057972,4.4266238973536485,400.0,Search,,mom jeans multipack multipack multipack multipack multipack multipack
Home Appliances - Dishwashers,Built-in Dishwashers,bosch dishwasher built in multipack multipack multipack multipack multipack multipack,1190.9,22000.0,415.0,2025-08-01 00:00:00,5180.0,1.0,Google,Home Appliances,HomeComfort,0.018863636363636364,2.8696385542168676,4.15,286.96385542168673,4.349651524057435,1248.1927710843372,Search,,bosch dishwasher built in multipack multipack multipack multipack multipack multipack
Tech - Laptops,Chromebooks,best chromebook for students multipack multipack multipack multipack multipack multipack,1470.25,24000.0,490.0,2025-05-02 00:00:00,7350.0,2.0,Google,Tech,Tech,0.020416666666666666,3.0005102040816327,9.8,150.02551020408163,4.999149804455024,750.0,Search,,best chromebook for students multipack multipack multipack multipack multipack multipack
Clothes - Menswear,Sweaters,cable knit sweater mens multipack multipack multipack multipack multipack multipack,890.15,17000.0,335.0,2025-02-03 00:00:00,3900.0,3.0,Google,Clothes,Fashion,0.019705882352941177,2.6571641791044773,10.049999999999999,88.5721393034826,4.381284053249453,388.05970149253733,Search,,cable knit sweater mens multipack multipack multipack multipack multipack multipack
